X,Y,Z
236.394500,285.846750,0.000000
404.843556,244.041889,0.000000
365.088833,140.545667,0.000000
432.926700,280.423600,0.000000
274.721500,376.680250,0.000000
421.257000,233.797250,0.000000
329.119000,170.064667,0.000000
530.233434,280.894343,0.000000
280.275571,354.184143,0.000000
355.514429,162.936000,0.000000
340.510333,134.613333,0.000000
381.817000,200.929000,0.000000
350.958000,192.895333,0.000000
358.288000,177.934333,0.000000
503.181243,328.546121,0.000000
282.320429,127.866857,0.000000
348.772833,178.040167,0.000000
191.812400,59.703200,0.000000
237.300254,125.787360,0.000000
368.445667,103.547167,0.000000
326.408167,119.065333,0.000000
428.235750,152.742125,0.000000
443.035333,173.712333,0.000000
374.907875,179.988875,0.000000
256.884333,329.634000,0.000000
343.674750,200.134375,0.000000
368.010429,202.661000,0.000000
434.075538,251.669615,0.000000
297.293200,327.652100,0.000000
382.046250,218.336250,0.000000
401.617250,219.157625,0.000000
350.117500,244.454833,0.000000
410.451143,147.290857,0.000000
321.224375,404.187063,0.000000
356.523143,174.004714,0.000000
414.117583,267.792083,0.000000
415.416545,245.474909,0.000000
258.904625,367.807750,0.000000
389.839750,258.572750,0.000000
388.557875,276.302250,0.000000
270.653750,378.489125,0.000000
447.192214,240.054857,0.000000
380.885750,237.841125,0.000000
411.739350,223.123100,0.000000
234.099833,332.188667,0.000000
208.849500,323.262833,0.000000
248.048500,274.183167,0.000000
304.332000,365.840375,0.000000
376.661364,221.877091,0.000000
326.347250,191.585875,0.000000
296.033000,429.091526,0.000000
214.029606,118.556076,0.000000
348.235167,268.409500,0.000000
167.576667,104.170167,0.000000
400.449667,247.193111,0.000000
388.071375,213.530625,0.000000
337.501667,213.521500,0.000000
283.500273,164.239818,0.000000
348.345800,213.343600,0.000000
233.993240,125.177600,0.000000
167.649333,98.304500,0.000000
311.409750,168.309500,0.000000
285.678857,132.903143,0.000000
255.962333,353.278333,0.000000
255.210167,328.362500,0.000000
471.308571,215.516571,0.000000
546.072333,132.041333,0.000000
464.241857,216.654857,0.000000
456.300571,245.973000,0.000000
359.368111,235.470000,0.000000
556.670778,134.614444,0.000000
538.133398,482.090162,0.000000
381.948667,127.443333,0.000000
242.652000,170.721000,0.000000
553.445795,512.565620,0.000000
457.512333,153.673667,0.000000
362.558667,252.768500,0.000000
494.323500,118.196200,0.000000
414.419833,204.069667,0.000000
266.393222,268.216321,0.000000
253.313500,261.282833,0.000000
426.287500,172.802333,0.000000
440.618333,199.398167,0.000000
477.502778,120.866444,0.000000
443.960167,233.332000,0.000000
342.049167,349.362833,0.000000
526.808250,285.039417,0.000000
476.829318,328.217182,0.000000
446.140333,171.566000,0.000000
346.590500,345.550167,0.000000
86.902500,86.008333,0.000000
505.815250,262.700750,0.000000
342.562167,341.373333,0.000000
473.191250,240.990750,0.000000
0.000000,0.000000,0.000000
172.178167,175.323667,0.000000
431.641333,226.701667,0.000000
461.973833,113.787500,0.000000
296.773833,100.012333,0.000000
363.703444,145.878000,0.000000
491.904625,236.096750,0.000000
390.036667,132.375000,0.000000
453.477500,110.498000,0.000000
387.369222,132.783333,0.000000
468.354833,114.115667,0.000000
227.294000,102.881667,0.000000
323.527000,157.454833,0.000000
458.977857,239.932429,0.000000
511.911500,202.124125,0.000000
499.664222,250.203333,0.000000
404.139000,101.172000,0.000000
446.137800,228.562300,0.000000
305.311750,161.646000,0.000000
384.903500,132.260833,0.000000
432.139333,231.852667,0.000000
512.013000,339.407333,0.000000
410.351167,251.654167,0.000000
434.261571,299.971286,0.000000
258.279521,63.693312,0.000000
496.999375,235.712625,0.000000
470.148889,249.184667,0.000000
232.714361,125.093972,0.000000
404.956286,284.199214,0.000000
476.557000,124.421000,0.000000
348.468000,230.833125,0.000000
216.172800,151.609600,0.000000
297.885857,267.210482,0.000000
303.434641,282.056672,0.000000
373.926143,357.607000,0.000000
225.227718,223.115765,0.000000
393.898167,319.086000,0.000000
444.894900,373.908000,0.000000
297.631909,289.315283,0.000000
381.470091,367.027545,0.000000
555.689264,520.779500,0.000000
390.678625,366.984000,0.000000
437.908375,371.221750,0.000000
525.264485,463.107066,0.000000
392.129167,325.987167,0.000000
413.149857,343.621714,0.000000
587.950911,478.219230,0.000000
114.835909,110.768545,0.000000
318.791833,294.598667,0.000000
384.853000,323.558000,0.000000
265.871548,251.390595,0.000000
343.633333,337.564222,0.000000
458.858000,400.405800,0.000000
133.802687,134.950927,0.000000
253.398167,258.239667,0.000000
300.252647,301.007412,0.000000
484.786765,402.520765,0.000000
291.789604,240.632740,0.000000
361.027667,358.954833,0.000000
372.880125,349.347125,0.000000
210.125714,201.685857,0.000000
316.717833,314.090667,0.000000
385.821300,378.671000,0.000000
178.985467,178.806956,0.000000
216.688303,210.710182,0.000000
236.388125,224.025375,0.000000
156.747333,145.325222,0.000000
243.541393,200.122131,0.000000
419.520434,434.926672,0.000000
154.871583,154.933833,0.000000
76.102833,77.815000,0.000000
315.671333,301.351583,0.000000
96.675333,80.898000,0.000000
565.002052,478.422897,0.000000
170.249333,172.247500,0.000000
465.428782,450.045633,0.000000
388.250333,345.447000,0.000000
291.958228,261.018911,0.000000
286.499583,273.596917,0.000000
196.118500,161.259333,0.000000
153.841667,154.782667,0.000000
389.957500,317.298667,0.000000
334.926250,289.156333,0.000000
597.336386,482.507243,0.000000
418.148750,352.157375,0.000000
157.530000,152.178667,0.000000
218.920333,202.325042,0.000000
397.630125,348.291875,0.000000
289.878000,238.175000,0.000000
388.092417,365.513333,0.000000
484.968909,504.904104,0.000000
564.059477,477.316635,0.000000
513.108901,453.836385,0.000000
290.555333,241.261167,0.000000
225.767875,224.541042,0.000000
526.042240,464.257721,0.000000
79.250000,77.142667,0.000000
305.657457,282.593747,0.000000
232.702500,220.177667,0.000000
326.357833,294.513583,0.000000
267.497667,377.800833,0.000000
363.487833,429.673333,0.000000
342.714000,474.709308,0.000000
288.872167,325.571500,0.000000
176.039500,164.077250,0.000000
654.129286,182.939714,0.000000
514.367333,158.605167,0.000000
509.743833,137.461000,0.000000
648.508200,204.057000,0.000000
544.837714,198.067429,0.000000
433.464333,269.688889,0.000000
613.316182,218.009182,0.000000
573.887222,221.452667,0.000000
436.872571,160.687429,0.000000
285.184500,345.346833,0.000000
312.477333,431.317333,0.000000
420.617957,397.896826,0.000000
238.387500,238.211750,0.000000
353.394750,374.781250,0.000000
364.961333,107.402167,0.000000
238.063125,227.769625,0.000000
235.585833,243.227000,0.000000
286.367667,377.379000,0.000000
188.760500,169.667200,0.000000
502.441167,156.447667,0.000000
547.632571,148.059000,0.000000
474.292375,129.648500,0.000000
592.572222,187.150556,0.000000
551.179429,168.586000,0.000000
572.453250,204.472250,0.000000
571.090125,167.771625,0.000000
288.403667,336.016000,0.000000
290.328500,333.173000,0.000000
305.393429,409.314714,0.000000
549.480545,155.782000,0.000000
342.044500,204.997000,0.000000
591.365462,174.080077,0.000000
555.698000,208.800750,0.000000
289.921111,371.106333,0.000000
345.438833,107.016500,0.000000
602.165867,179.324867,0.000000
531.580538,167.184385,0.000000
179.590125,174.295563,0.000000
428.649125,262.628250,0.000000
253.641167,160.287000,0.000000
323.808500,280.606667,0.000000
172.708600,87.093300,0.000000
175.358200,89.417800,0.000000
419.501625,259.654625,0.000000
178.276444,248.922889,0.000000
219.980667,204.397500,0.000000
94.537300,93.787200,0.000000
328.198872,102.177974,0.000000
256.519833,69.839833,0.000000
187.100667,100.294917,0.000000
470.613375,149.778500,0.000000
260.903556,272.676444,0.000000
293.942333,346.790167,0.000000
426.113625,261.477000,0.000000
277.838625,333.725375,0.000000
126.578333,37.587500,0.000000
539.616706,165.858059,0.000000
175.722545,114.000455,0.000000
611.208615,289.677077,0.000000
568.285000,258.429125,0.000000
563.225667,297.693111,0.000000
581.471545,346.357000,0.000000
482.045833,283.229667,0.000000
503.590833,293.221667,0.000000
539.952000,312.308286,0.000000
489.931000,254.820500,0.000000
568.842750,339.109000,0.000000
592.013800,351.302200,0.000000
498.879833,289.179333,0.000000
548.768625,220.389125,0.000000
530.637500,278.513000,0.000000
591.644667,249.905889,0.000000
463.375500,270.290750,0.000000
549.169250,218.308750,0.000000
579.237125,205.307000,0.000000
640.797400,303.785000,0.000000
513.576167,203.917000,0.000000
496.722833,217.110000,0.000000
629.743385,287.682615,0.000000
328.206714,119.963429,0.000000
508.563333,229.166500,0.000000
499.312556,213.767111,0.000000
567.720125,266.958875,0.000000
543.093625,263.849250,0.000000
588.055889,261.042889,0.000000
414.964571,195.502143,0.000000
492.528333,203.932833,0.000000
476.660000,256.092833,0.000000
507.096000,265.951714,0.000000
499.867667,251.951667,0.000000
627.098538,270.473077,0.000000
395.341489,162.476733,0.000000
479.807273,244.173273,0.000000
456.833875,265.858750,0.000000
596.923222,298.931778,0.000000
505.595833,244.299167,0.000000
505.608667,223.717083,0.000000
520.361700,243.603600,0.000000
583.617000,309.405778,0.000000
362.630167,173.120333,0.000000
251.086667,115.354000,0.000000
558.776250,238.147125,0.000000
540.090500,250.295125,0.000000
488.287000,264.812000,0.000000
614.973818,327.296636,0.000000
320.207714,128.545429,0.000000
492.515200,247.991600,0.000000
665.331625,377.450938,0.000000
570.466375,323.529375,0.000000
421.408222,242.581889,0.000000
470.515500,220.681625,0.000000
543.856000,254.159500,0.000000
474.606750,273.200375,0.000000
623.276000,289.912000,0.000000
545.818179,310.291429,0.000000
498.885833,201.075833,0.000000
439.627417,172.669917,0.000000
453.340875,219.119875,0.000000
397.829222,211.243889,0.000000
387.414727,207.849455,0.000000
533.958429,225.042143,0.000000
414.002444,222.237667,0.000000
531.703222,369.451889,0.000000
502.324429,404.825000,0.000000
590.905067,430.898200,0.000000
486.758667,414.809667,0.000000
510.515000,374.643875,0.000000
539.156714,297.163000,0.000000
489.303000,409.059250,0.000000
499.151571,345.597429,0.000000
490.444714,352.640571,0.000000
532.280444,373.512778,0.000000
683.932526,417.194947,0.000000
540.997571,298.192429,0.000000
489.691333,401.364333,0.000000
368.689667,215.558333,0.000000
546.605818,420.790273,0.000000
452.271000,315.590500,0.000000
469.634667,359.337333,0.000000
605.625813,464.456187,0.000000
503.944500,278.551000,0.000000
480.240333,389.198333,0.000000
638.185714,466.704429,0.000000
577.447231,437.904308,0.000000
391.908857,280.294857,0.000000
595.491800,471.143000,0.000000
484.966857,347.240143,0.000000
544.435571,338.239714,0.000000
381.038875,200.906875,0.000000
475.681875,261.364125,0.000000
496.583833,407.165667,0.000000
605.903437,425.981625,0.000000
385.890333,265.321889,0.000000
442.145875,337.010625,0.000000
225.911000,167.223167,0.000000
477.807182,393.668182,0.000000
407.428727,229.589636,0.000000
615.879167,354.729833,0.000000
565.552000,397.051667,0.000000
546.239500,441.404375,0.000000
508.858500,413.491500,0.000000
573.638375,298.010000,0.000000
565.334182,429.884364,0.000000
388.308571,278.489429,0.000000
328.426286,205.547857,0.000000
540.759571,335.951143,0.000000
426.075778,228.328889,0.000000
419.099556,225.903556,0.000000
299.762400,162.957500,0.000000
568.009833,414.399500,0.000000
561.751833,428.433000,0.000000
498.947133,367.743067,0.000000
562.133333,430.872167,0.000000
424.635250,298.177625,0.000000
544.060000,425.612308,0.000000
512.408700,431.267200,0.000000
504.227500,264.807000,0.000000
564.701000,455.733100,0.000000
512.456000,278.051556,0.000000
469.655833,358.870667,0.000000
366.185333,293.091333,0.000000
399.640571,307.900000,0.000000
314.884667,236.772222,0.000000
442.980545,351.069864,0.000000
193.630286,141.091286,0.000000
616.636700,439.575400,0.000000
654.778600,448.878000,0.000000
564.699000,449.321636,0.000000
462.070167,369.750667,0.000000
614.852182,412.379545,0.000000
613.366308,441.860385,0.000000
478.497500,333.892167,0.000000
495.494667,334.962833,0.000000
492.058500,334.230667,0.000000
613.118667,421.654000,0.000000
393.030000,309.317286,0.000000
561.673333,437.298222,0.000000
448.328625,311.514750,0.000000
495.233692,373.268769,0.000000
544.219500,378.051750,0.000000
632.140143,456.935214,0.000000
613.725909,445.595091,0.000000
551.586455,437.106545,0.000000
609.039667,456.418556,0.000000
532.559714,367.070000,0.000000
347.209833,271.161833,0.000000
497.179400,335.862400,0.000000
516.860750,417.821667,0.000000
488.886000,349.167667,0.000000
457.729455,319.003182,0.000000
314.408000,223.399429,0.000000
516.100714,364.053143,0.000000
478.287667,329.278167,0.000000
438.424200,304.944900,0.000000
620.088154,472.136692,0.000000
518.897857,395.669857,0.000000
616.060727,451.204273,0.000000
415.903429,309.526143,0.000000
541.216286,355.624429,0.000000
572.601000,373.411000,0.000000
492.318778,331.378556,0.000000
485.460000,330.740833,0.000000
591.749300,442.897800,0.000000
532.049500,397.747929,0.000000
230.051000,178.942500,0.000000
589.507455,454.799091,0.000000
496.176556,367.160889,0.000000
534.228143,391.261714,0.000000
571.249000,463.067667,0.000000
317.715143,214.467429,0.000000
460.554333,361.687167,0.000000
428.079000,293.005667,0.000000
342.104667,268.037000,0.000000
430.677909,350.917545,0.000000
603.264100,420.335500,0.000000
503.712833,338.264417,0.000000
651.252429,428.192000,0.000000
361.628333,277.013500,0.000000
437.610333,290.662583,0.000000
469.450800,383.464400,0.000000
530.561091,363.674545,0.000000
465.926364,316.924091,0.000000
346.542000,271.858333,0.000000
457.617375,317.864625,0.000000
454.381900,312.829700,0.000000
410.531333,288.453444,0.000000
490.085889,337.326111,0.000000
319.402333,235.076000,0.000000
374.432333,261.042667,0.000000
535.188429,366.358143,0.000000
603.172000,449.955750,0.000000
456.984333,337.351889,0.000000
475.037500,316.720250,0.000000
557.040308,437.563077,0.000000
606.573500,440.987400,0.000000
129.952167,-44.120217,0.000000
550.986750,426.060917,0.000000
510.947125,379.382625,0.000000
114.669333,1.540284,0.000000
512.398900,230.816000,0.000000
555.307375,298.063375,0.000000
352.155500,215.652000,0.000000
186.387167,-31.865267,0.000000
249.767750,199.129250,0.000000
177.927000,-40.245329,0.000000
100.775875,44.338975,0.000000
434.027429,300.426857,0.000000
510.947286,241.255286,0.000000
613.284857,473.680286,0.000000
125.969000,-44.551183,0.000000
396.210182,307.144545,0.000000
554.720500,429.329750,0.000000
431.396500,390.607000,0.000000
467.792167,261.967333,0.000000
547.170250,246.900375,0.000000
269.072500,130.033125,0.000000
613.631429,471.848143,0.000000
473.502091,328.284000,0.000000
473.096000,336.743250,0.000000
582.948583,358.168583,0.000000
237.863500,-160.231500,0.000000
214.735500,-155.191667,0.000000
246.879667,-148.564667,0.000000
243.358167,-141.126167,0.000000
172.735000,-167.964000,0.000000
247.165333,-154.919500,0.000000
197.900833,-158.677667,0.000000
248.621333,-191.025000,0.000000
226.967833,-145.351167,0.000000
168.238000,-161.279000,0.000000
241.910667,-137.987333,0.000000
239.715500,-28.255933,0.000000
268.103417,-249.871417,0.000000
213.038667,-29.716250,0.000000
216.589333,-194.675000,0.000000
106.276000,66.790883,0.000000
139.234833,-79.674167,0.000000
167.990000,-26.257067,0.000000
198.385167,7.148397,0.000000
168.363000,-37.019000,0.000000
172.901667,-65.654667,0.000000
214.041667,16.806567,0.000000
205.823500,-2.059934,0.000000
173.562333,-28.485883,0.000000
157.891500,69.693500,0.000000
160.865000,-72.934500,0.000000
134.417833,-62.224200,0.000000
123.867167,-57.004133,0.000000
200.756500,35.311220,0.000000
151.616500,-28.881813,0.000000
218.345667,22.096217,0.000000
221.578125,15.510381,0.000000
173.999500,0.751543,0.000000
122.860667,57.717867,0.000000
161.444125,62.977150,0.000000
195.281000,10.877347,0.000000
193.061143,-40.988214,0.000000
131.301833,56.068867,0.000000
157.167000,-75.308000,0.000000
155.018143,8.909526,0.000000
266.952188,-58.433367,0.000000
223.120500,19.339817,0.000000
133.858542,47.706096,0.000000
215.793167,-79.792500,0.000000
124.474333,64.697900,0.000000
153.023333,-69.335667,0.000000
166.511333,61.144850,0.000000
126.571167,27.283667,0.000000
225.700167,-151.766000,0.000000
118.524000,-73.490333,0.000000
166.474667,-50.572733,0.000000
177.629000,-49.841557,0.000000
235.881833,-161.557000,0.000000
138.343833,-29.924817,0.000000
142.462000,-32.201717,0.000000
136.559667,-26.129317,0.000000
123.783000,0.668402,0.000000
127.184167,-3.203313,0.000000
165.927167,-60.494717,0.000000
127.238000,-43.152929,0.000000
232.068333,-144.463000,0.000000
228.266000,-149.710500,0.000000
235.600667,-145.091000,0.000000
56.104500,-38.328167,0.000000
234.036667,-146.456833,0.000000
115.840000,-73.861833,0.000000
106.635556,-35.584867,0.000000
153.575375,-38.230750,0.000000
211.798000,-59.680955,0.000000
183.053200,-29.792300,0.000000
165.322429,-38.191057,0.000000
174.992714,12.307031,0.000000
173.359333,17.619017,0.000000
137.194833,6.308587,0.000000
164.793000,-19.569083,0.000000
136.329167,7.605178,0.000000
122.728000,-13.390167,0.000000
168.535857,-19.923971,0.000000
159.326273,33.097600,0.000000
164.323583,21.727308,0.000000
312.098824,-18.543618,0.000000
132.169627,-13.208693,0.000000
268.572000,-26.992300,0.000000
282.009167,-47.360225,0.000000
122.964875,3.465323,0.000000
105.493429,-24.769800,0.000000
91.313333,10.125600,0.000000
192.619083,16.860647,0.000000
204.483000,52.263430,0.000000
467.629786,-36.283314,0.000000
398.491500,-13.044466,0.000000
313.113167,-7.105397,0.000000
348.115500,-80.763167,0.000000
309.453500,-28.178900,0.000000
356.320125,-16.516325,0.000000
311.828167,-5.697163,0.000000
387.401667,-22.749933,0.000000
401.978750,-64.860125,0.000000
424.470000,-36.326260,0.000000
404.236714,-27.658343,0.000000
355.130375,-8.100131,0.000000
390.181818,-40.872391,0.000000
391.564000,-7.412625,0.000000
497.978083,-77.741142,0.000000
332.756125,-24.641075,0.000000
385.782000,-42.735913,0.000000
435.977385,-105.887077,0.000000
440.022538,-74.962462,0.000000
272.530667,-10.281750,0.000000
497.242167,-75.098958,0.000000
359.134250,-28.594437,0.000000
307.743000,-47.701783,0.000000
331.821000,-18.019617,0.000000
383.966429,-8.072214,0.000000
390.082583,-45.392725,0.000000
405.342667,-7.531366,0.000000
355.705500,-54.291367,0.000000
397.490500,-67.709000,0.000000
268.413250,-17.237437,0.000000
289.474500,-29.205287,0.000000
237.086500,-8.744400,0.000000
375.105625,-50.790975,0.000000
421.689333,-21.056173,0.000000
385.409167,-64.426283,0.000000
247.072333,-17.399017,0.000000
476.783437,-76.385244,0.000000
87.766667,-5.652233,0.000000
401.592500,-29.711200,0.000000
363.126333,-16.488017,0.000000
338.433333,-80.946000,0.000000
348.953833,-76.701167,0.000000
392.769182,-24.657418,0.000000
181.902000,-6.033067,0.000000
503.981389,-79.274422,0.000000
365.863500,-60.103217,0.000000
374.716375,-8.688300,0.000000
380.960833,-30.299067,0.000000
465.588769,-32.258877,0.000000
359.707833,-23.680350,0.000000
