X,Y,Z
700114.133675,9312125.638981,0.000000,420
700123.007158,9312135.557564,0.000000,421
700146.914989,9312190.935210,0.000000,303
700147.303056,9312191.460410,0.000000,303
700159.619556,9312098.215910,0.000000,305
700122.773556,9312215.726077,0.000000,412
700130.214194,9312210.701093,0.000000,412
700157.450675,9312126.911696,0.000000,423
700130.618056,9312176.108577,0.000000,303
700171.703056,9312135.467577,0.000000,304
700151.633889,9312170.013410,0.000000,304
700139.649489,9312199.762177,0.000000,415
700163.027556,9312158.732910,0.000000,304
700132.771600,9312204.645884,0.000000,412
700139.124527,9312117.841950,0.000000,419
700138.699556,9312200.646910,0.000000,415
700146.482532,9312135.911410,0.000000,423
700144.535576,9312195.538723,0.000000,416
700132.367222,9312206.831410,0.000000,412
700162.244222,9312134.105077,0.000000,304
700149.737722,9312169.823743,0.000000,304
700150.713222,9312169.227077,0.000000,304
700152.377222,9312167.921910,0.000000,304
700155.820722,9312137.869743,0.000000,304
700163.082722,9312173.706410,0.000000,304
700148.967589,9312180.100060,0.000000,303
700138.569556,9312123.436410,0.000000,419
700161.722755,9312153.965600,0.000000,304
700147.470103,9312181.444124,0.000000,303
700137.875264,9312118.182910,0.000000,419
700153.144839,9312133.208310,0.000000,423
700148.232560,9312191.035124,0.000000,303
700165.046514,9312192.776660,0.000000,303
700124.519154,9312213.062939,0.000000,412
700130.025722,9312207.664577,0.000000,412
700162.342889,9312161.210585,0.000000,304
699850.377389,9312616.675743,0.000000,292
700164.820222,9312112.911577,0.000000,306
700160.660889,9312709.697910,0.000000,298
700170.616722,9312692.010077,0.000000,298
700195.233556,9312658.628077,0.000000,300
700169.693889,9311996.512327,0.000000,309
700184.411246,9311984.038396,0.000000,310
700184.364389,9312678.365410,0.000000,299
700201.678222,9311996.349327,0.000000,311
700189.486056,9312667.431577,0.000000,300
700197.986722,9312654.411077,0.000000,300
700113.225589,9312016.588670,0.000000,308
700137.981945,9312022.325332,0.000000,425
700235.312722,9312076.293910,0.000000,314
700166.129722,9312699.982077,0.000000,298
700191.837556,9312663.829743,0.000000,300
700162.973389,9312705.592077,0.000000,298
700164.099389,9312139.498910,0.000000,304
700273.386639,9312108.317910,0.000000,316
700273.430389,9312112.920410,0.000000,0
700274.160722,9312109.074910,0.000000,316
700178.396826,9312680.687059,0.000000,299
699850.560556,9312632.106577,0.000000,293
700186.959556,9312671.301577,0.000000,300
700168.277889,9312696.163743,0.000000,298
700280.122389,9312096.661160,0.000000,317
700278.180389,9312091.191410,0.000000,317
700278.865556,9312095.494743,0.000000,317
700197.620056,9312654.972743,0.000000,300
700158.611616,9312097.672303,0.000000,305
700142.878556,9312227.372077,0.000000,411
700115.189556,9312191.617577,0.000000,412
700123.183389,9312182.726319,0.000000,413
700165.222722,9312204.725577,0.000000,414
700143.777056,9312198.777743,0.000000,415
700145.763222,9312206.184466,0.000000,416
699909.160073,9311863.755962,0.000000,2408
699867.818806,9311839.418077,0.000000,2408
699865.581389,9311851.904267,0.000000,2408
699866.599139,9311845.422160,0.000000,2408
699920.586672,9311882.447703,0.000000,2408
699922.995056,9311896.186977,0.000000,2408
699920.944389,9311891.963570,0.000000,2408
699921.944056,9311893.759088,0.000000,2408
699873.113789,9311840.621910,0.000000,2408
699915.304095,9311873.891188,0.000000,2408
699867.234056,9311839.193077,0.000000,2408
699888.957431,9311842.203243,0.000000,2408
699887.953139,9311849.307093,0.000000,2408
699852.277581,9311857.573970,0.000000,2407
699887.203722,9311855.622188,0.000000,2408
699895.340767,9311849.967417,0.000000,2408
699897.887417,9311859.203472,0.000000,2408
699879.191056,9311843.909743,0.000000,2408
699841.470014,9311864.025560,0.000000,2407
699853.196330,9311857.933849,0.000000,2407
699846.802389,9311861.473410,0.000000,2407
699852.740446,9311857.881944,0.000000,2407
699998.663870,9312073.279429,0.000000,2736
699997.976722,9312076.783343,0.000000,2736
699424.654056,9311568.100243,0.000000,2456
699982.339235,9312075.833918,0.000000,2736
699489.092389,9311791.737410,0.000000,2451
699555.457389,9311704.879939,0.000000,2452
699964.340056,9312089.387910,0.000000,2736
699496.897389,9311608.817981,0.000000,2454
699471.731957,9311579.120336,0.000000,2455
699479.202945,9311554.340521,0.000000,0
699482.734924,9311573.352952,0.000000,2455
699483.076715,9311573.100806,0.000000,2455
699515.203639,9311583.106285,0.000000,2454
699532.289056,9311578.939910,0.000000,2454
699528.451040,9311574.126886,0.000000,2454
699529.735036,9311576.528116,0.000000,2454
699481.112389,9311594.151410,0.000000,2455
699494.730722,9311747.879877,0.000000,2451
699507.023639,9311740.859660,0.000000,2451
699450.049889,9311818.432910,0.000000,2451
699468.487389,9311759.180277,0.000000,2451
699465.320722,9311750.566077,0.000000,2451
699492.803639,9311728.401910,0.000000,2451
699512.624056,9311742.614299,0.000000,2451
699583.819056,9311612.718410,0.000000,2529
699503.274532,9311761.163124,0.000000,2451
699461.534532,9311619.791410,0.000000,2453
699460.348639,9311557.204160,0.000000,0
699591.933753,9311600.671774,0.000000,2529
699511.021833,9311750.397632,0.000000,2451
699456.578818,9311602.699267,0.000000,2453
699422.017389,9311603.963410,0.000000,2456
699452.743389,9311803.871210,0.000000,2451
699425.724056,9311608.746743,0.000000,2456
699453.304056,9311544.849243,0.000000,0
699574.467389,9311622.168510,0.000000,2529
699586.002389,9311666.663743,0.000000,2529
699575.953103,9311662.296696,0.000000,2529
699576.646675,9311659.005624,0.000000,2529
699572.791675,9311665.243981,0.000000,2529
699606.680220,9311622.922315,0.000000,2529
699461.461139,9311646.693160,0.000000,2453
699447.587032,9311563.706231,0.000000,2456
699562.904056,9311607.012243,0.000000,2529
699450.783639,9311824.517910,0.000000,2451
699557.190514,9311600.131347,0.000000,2529
699535.814056,9311643.367743,0.000000,2529
699495.915722,9311560.958077,0.000000,2455
699473.173389,9311776.096110,0.000000,2451
699470.000389,9311772.266710,0.000000,2451
699584.452389,9311593.245410,0.000000,2529
699571.930722,9311595.390077,0.000000,2529
699577.394611,9311605.261910,0.000000,2529
699577.272004,9311661.192641,0.000000,2529
699541.275722,9311647.734910,0.000000,2529
699579.302389,9311618.550410,0.000000,2529
699552.602656,9311700.014963,0.000000,2452
699568.805722,9311619.790743,0.000000,2529
699568.301025,9311601.249228,0.000000,2529
699560.379207,9311612.141501,0.000000,2529
699580.842389,9311669.935160,0.000000,2529
699440.366389,9311578.593410,0.000000,2456
699596.445074,9311625.655568,0.000000,2529
699430.166389,9311594.127510,0.000000,2456
699430.783389,9311594.547610,0.000000,2456
699577.781389,9311589.791310,0.000000,2529
699493.157389,9311667.784210,0.000000,2452
699575.386336,9311605.860963,0.000000,2529
699623.127896,9311621.377342,0.000000,2529
699530.147389,9311639.245910,0.000000,2529
699519.481833,9311666.177077,0.000000,2452
699457.670246,9311547.899553,0.000000,0
699434.453685,9311574.862188,0.000000,2456
699483.744532,9311648.164981,0.000000,2453
699549.087389,9311679.931743,0.000000,2452
699468.183056,9311631.893377,0.000000,2453
699524.932389,9311634.378910,0.000000,2529
699527.334889,9311698.333160,0.000000,2452
699517.864056,9311743.232910,0.000000,2451
699493.359056,9311665.225910,0.000000,2452
699464.802389,9311631.463910,0.000000,2453
699449.777389,9311625.479410,0.000000,2453
699463.869056,9311632.635243,0.000000,2453
699499.017389,9311674.354910,0.000000,2452
699457.902004,9311546.539025,0.000000,0
699482.371934,9311788.244683,0.000000,2451
699498.444264,9311564.114098,0.000000,2455
699554.879685,9311620.888691,0.000000,2529
699587.609056,9311595.644910,0.000000,2529
699588.368818,9311607.394124,0.000000,2529
699565.424056,9311617.204243,0.000000,2529
699489.483753,9311551.436046,0.000000,0
699547.462389,9311651.142743,0.000000,2529
699551.077389,9311657.667077,0.000000,2529
699391.103335,9313042.134086,0.000000,72
699783.213389,9313066.621743,0.000000,83
700131.160556,9312621.970410,0.000000,41
699442.779056,9312930.950910,0.000000,61
699386.371587,9312876.620715,0.000000,77
699750.029056,9313086.720077,0.000000,83
699853.943571,9312650.834501,0.000000,80
699455.344056,9312895.000910,0.000000,60
700135.344264,9312598.768035,0.000000,42
699418.678818,9312908.425553,0.000000,74
699967.750222,9312836.380243,0.000000,80
699738.481556,9312483.059577,0.000000,0
700097.248222,9312704.762077,0.000000,80
699618.823138,9312945.874942,0.000000,88
700243.397889,9312168.993743,0.000000,8
699785.383675,9313057.161267,0.000000,0
699784.112289,9313062.975410,0.000000,83
699397.686848,9313042.256113,0.000000,72
699785.945818,9313054.235553,0.000000,0
699383.989729,9313042.391176,0.000000,72
700096.228532,9312729.444410,0.000000,80
699484.083437,9312925.977837,0.000000,88
699782.954889,9313069.090910,0.000000,83
699976.618222,9312873.198243,0.000000,80
699738.421722,9312474.517577,0.000000,0
699623.003889,9312991.078410,0.000000,88
699938.843532,9312628.098696,0.000000,80
699420.500246,9313050.059839,0.000000,0
699446.925722,9313009.750077,0.000000,63
700178.296062,9312680.313001,0.000000,299
