X,Y,Z
700968.963238,9312170.277887,0.000000,1361
701063.131190,9312207.739519,0.000000,1357
700911.800056,9312326.309577,0.000000,1386
701061.929222,9312191.476410,0.000000,1357
701063.753139,9312295.716035,0.000000,1355
701036.192489,9312203.951410,0.000000,1400
701067.214716,9312220.398859,0.000000,1357
701090.355089,9312119.955110,0.000000,1367
700900.976639,9312323.981160,0.000000,1387
701055.711764,9312325.279160,0.000000,1354
701073.707722,9312298.914077,0.000000,1398
700985.570259,9312278.923801,0.000000,1388
701049.790542,9312339.696682,0.000000,1354
701054.362500,9312290.111077,0.000000,1355
701085.879753,9312115.548955,0.000000,1367
701088.001889,9312123.138910,0.000000,1367
701087.642514,9312112.123160,0.000000,1367
701092.899389,9312113.429410,0.000000,1367
701003.871089,9312414.361277,0.000000,1351
701018.445222,9312386.121910,0.000000,1394
700997.608521,9312273.031581,0.000000,1388
701023.010532,9312357.218839,0.000000,1354
701041.958056,9312395.856743,0.000000,1393
700914.281889,9312305.120577,0.000000,1388
701001.777389,9312413.634410,0.000000,1351
701058.690269,9312217.359700,0.000000,1357
701048.244722,9312393.537577,0.000000,1392
701051.468056,9312349.494577,0.000000,1354
700943.214889,9312355.956410,0.000000,1386
700991.241500,9312276.434966,0.000000,1388
700927.002222,9312311.971243,0.000000,1388
701059.126389,9312291.683410,0.000000,1355
701063.606668,9312208.351995,0.000000,1357
700995.747468,9312286.515791,0.000000,1388
701069.021900,9312220.073826,0.000000,1357
701083.864889,9312247.817535,0.000000,1360
701056.791945,9312345.879077,0.000000,1354
700913.002389,9312332.445077,0.000000,1386
701063.925389,9312261.546683,0.000000,1357
700921.907489,9312302.892710,0.000000,1388
700898.983389,9312317.833124,0.000000,1387
701028.487056,9312392.418410,0.000000,1391
700906.755889,9312314.340243,0.000000,1387
701043.942860,9312351.237645,0.000000,1354
700934.299532,9312343.795410,0.000000,1386
700915.540413,9312331.116672,0.000000,1386
700927.214489,9312351.472310,0.000000,1386
700999.817889,9312275.881384,0.000000,1388
700906.773175,9312309.610910,0.000000,1390
701044.170556,9312337.488077,0.000000,1354
701047.058889,9312354.525743,0.000000,1354
701049.837173,9312340.081549,0.000000,1354
701023.073389,9312398.165410,0.000000,1395
701040.577389,9312303.695077,0.000000,1397
700993.638611,9312272.851743,0.000000,1388
701047.739448,9312343.883704,0.000000,1354
701058.677389,9312331.487535,0.000000,1354
701059.496532,9312260.293839,0.000000,1357
701065.928519,9312219.496323,0.000000,1357
701055.728246,9312231.902839,0.000000,1357
700903.568139,9312323.266285,0.000000,1387
701052.883764,9312244.124410,0.000000,1357
701082.399139,9312242.869785,0.000000,1360
701083.705389,9312215.191910,0.000000,1399
700936.634889,9312347.137785,0.000000,1386
701141.783389,9312279.604077,0.000000,1378
701170.957722,9312176.855743,0.000000,1368
701161.628889,9312317.810110,0.000000,0
700988.285014,9312467.726660,0.000000,1385
701180.452264,9312278.961035,0.000000,1379
701115.515389,9312220.993910,0.000000,1412
701154.536563,9312248.530509,0.000000,1375
701013.660246,9312461.876839,0.000000,1350
701119.265389,9312194.566696,0.000000,1414
701130.491222,9312167.126577,0.000000,1368
701131.328014,9312234.063910,0.000000,1374
701146.997389,9312256.222410,0.000000,1376
701158.515889,9312232.295743,0.000000,1404
701133.997660,9312301.707756,0.000000,1356
701114.989103,9312191.270553,0.000000,1416
701144.999556,9312232.927410,0.000000,1403
701100.582389,9312108.974810,0.000000,1367
701154.530087,9312248.530493,0.000000,1375
701174.058389,9312120.877077,0.000000,1418
701112.526556,9312144.476410,0.000000,1419
701192.479764,9312169.468785,0.000000,1369
701154.375556,9312172.842910,0.000000,1368
701121.031514,9312205.914785,0.000000,1415
701007.036056,9312460.786743,0.000000,1349
701169.781514,9312285.470535,0.000000,1379
701136.389532,9312250.538981,0.000000,1374
701134.302158,9312263.028948,0.000000,1377
700992.472189,9312375.747910,0.000000,1353
701130.466764,9312257.234535,0.000000,1374
701156.842764,9312258.562660,0.000000,1376
701147.109056,9312332.945243,0.000000,1356
701196.751960,9312172.497696,0.000000,1369
701016.543826,9312464.299472,0.000000,1350
701121.249103,9312211.015696,0.000000,1413
701117.827389,9312286.534910,0.000000,1407
