X,Y,Z
700799.541778,9312521.415077,0.000000,1163
700818.933675,9312539.392553,0.000000,1163
700803.101167,9312528.659854,0.000000,1163
700809.611972,9312531.201660,0.000000,1163
700810.442389,9312535.017910,0.000000,1163
700823.567851,9312509.029487,0.000000,1163
700797.898495,9312514.601575,0.000000,1163
700831.809514,9312509.012910,0.000000,1163
700881.141316,9312548.128209,0.000000,1163
700872.018103,9312550.883553,0.000000,1163
700870.466960,9312548.912124,0.000000,1163
700871.509089,9312554.060910,0.000000,1163
700909.955783,9312560.613067,0.000000,1163
700864.817753,9312522.071228,0.000000,1163
700867.206222,9312513.977910,0.000000,1163
700882.241362,9312543.270458,0.000000,1163
700872.806539,9312562.194018,0.000000,1163
700879.770957,9312552.899421,0.000000,1163
700797.627278,9312525.794854,0.000000,1163
700815.043722,9312583.154910,0.000000,1130
700818.391889,9312586.292410,0.000000,1131
700787.525889,9312601.558243,0.000000,1132
700570.583389,9312422.424743,0.000000,1164
700577.700789,9312427.036743,0.000000,1164
700582.979789,9312430.445410,0.000000,1164
700586.034667,9312411.759564,0.000000,1164
700585.492343,9312435.785924,0.000000,1164
700584.423411,9312416.671991,0.000000,1164
700585.103351,9312391.551059,0.000000,1164
700574.347558,9312399.342579,0.000000,1164
700574.516711,9312404.749975,0.000000,1164
700596.888323,9312428.257201,0.000000,1164
700595.137701,9312428.195319,0.000000,1164
700568.325674,9312435.340817,0.000000,1164
700567.852372,9312445.182243,0.000000,1164
700575.353406,9312451.159910,0.000000,1164
700570.509006,9312447.299243,0.000000,1164
700563.058539,9312441.361577,0.000000,1164
700553.006839,9312433.351077,0.000000,1164
700560.311172,9312439.171910,0.000000,1164
700555.500822,9312435.338577,0.000000,1164
700584.472460,9312413.749202,0.000000,1164
700578.219835,9312429.280887,0.000000,1164
700576.387139,9312393.745854,0.000000,1164
700563.367922,9312399.885077,0.000000,1164
700564.556068,9312397.372124,0.000000,1164
700560.557706,9312397.687077,0.000000,1164
700560.441219,9312397.611510,0.000000,1164
700538.555289,9312430.721577,0.000000,1166
700539.068201,9312430.304993,0.000000,1166
700529.917256,9312415.460577,0.000000,1167
700530.482385,9312416.212993,0.000000,1167
700504.537389,9312403.427046,0.000000,1168
700516.656222,9312392.765910,0.000000,1168
700514.252389,9312416.558981,0.000000,1168
700512.870122,9312405.419410,0.000000,1168
700593.579706,9312382.535577,0.000000,1164
700600.696573,9312398.389484,0.000000,1164
700615.874807,9312400.382577,0.000000,1164
700611.083741,9312396.546910,0.000000,1164
700608.404081,9312394.401577,0.000000,1164
700603.637332,9312390.586077,0.000000,1164
700600.890006,9312388.387077,0.000000,1164
700596.075422,9312384.533243,0.000000,1164
700605.549477,9312433.657243,0.000000,1164
700604.356836,9312436.246196,0.000000,1164
700608.361291,9312435.886577,0.000000,1164
700608.559120,9312436.007810,0.000000,1164
700632.940209,9312422.761677,0.000000,1165
700633.085766,9312423.081896,0.000000,1165
700437.104839,9312579.221110,0.000000,1219
700422.184278,9312588.214410,0.000000,1218
700425.080989,9312587.778410,0.000000,1218
700428.110764,9312590.945160,0.000000,1219
700433.419466,9312589.754410,0.000000,1219
700430.322556,9312591.637410,0.000000,1219
700431.524322,9312593.792077,0.000000,1219
700453.741389,9312582.462035,0.000000,1224
700442.557298,9312595.821046,0.000000,1223
700444.169620,9312583.864948,0.000000,1223
700444.310389,9312591.705785,0.000000,1223
700446.005556,9312589.909910,0.000000,1223
700443.239889,9312591.101035,0.000000,1223
700445.341389,9312589.240410,0.000000,1223
700450.362389,9312591.856025,0.000000,1224
700452.843806,9312596.751910,0.000000,1224
700445.808389,9312597.620410,0.000000,1224
700456.565103,9312590.248410,0.000000,1224
700410.477139,9312580.766535,0.000000,1215
700412.014789,9312580.526277,0.000000,1215
700398.185139,9312578.556410,0.000000,1215
700422.151639,9312574.059285,0.000000,1214
700418.040389,9312578.729966,0.000000,1214
700414.668639,9312572.499535,0.000000,1214
700414.247222,9312576.061743,0.000000,1214
700420.069269,9312573.402330,0.000000,1214
700414.957889,9312570.082243,0.000000,1214
700425.721139,9312570.090160,0.000000,1214
700399.103289,9312586.804210,0.000000,1216
700406.158656,9312587.030410,0.000000,1216
700400.948889,9312593.141010,0.000000,1216
700406.281389,9312597.957046,0.000000,1216
700402.431532,9312597.863839,0.000000,1216
700417.464972,9312592.657160,0.000000,1217
700411.429056,9312594.741410,0.000000,1217
700411.146889,9312602.574743,0.000000,1217
700409.816556,9312597.784243,0.000000,1217
700410.698389,9312596.120243,0.000000,1217
700413.504889,9312599.349160,0.000000,1217
700417.452222,9312599.335410,0.000000,1217
700424.999207,9312595.831774,0.000000,1220
700431.730856,9312604.583410,0.000000,1221
700444.731278,9312601.684188,0.000000,1222
700465.347500,9312601.933188,0.000000,1225
700470.456264,9312597.221910,0.000000,1226
700462.514489,9312595.365210,0.000000,1225
700469.119389,9312591.419410,0.000000,1225
700472.591235,9312595.930256,0.000000,1226
700463.820389,9312596.774188,0.000000,1225
700461.838103,9312585.520696,0.000000,1225
700572.834789,9312503.938910,0.000000,1190
700570.668864,9312492.049827,0.000000,1190
700589.141946,9312499.674410,0.000000,1190
700571.644002,9312505.388873,0.000000,1190
700561.893064,9312525.228910,0.000000,1191
700557.488989,9312521.705743,0.000000,1191
700560.189489,9312511.032810,0.000000,1190
700577.517826,9312520.598160,0.000000,1133
700573.117114,9312524.147160,0.000000,1192
700570.138018,9312519.410410,0.000000,1190
700562.554872,9312519.800327,0.000000,1191
700552.001589,9312489.702410,0.000000,1189
700556.292371,9312485.282228,0.000000,1189
700570.050326,9312480.280910,0.000000,1189
700557.055439,9312493.209243,0.000000,1189
700565.329789,9312472.092243,0.000000,1189
700562.947797,9312483.888993,0.000000,1189
700567.524871,9312477.647774,0.000000,1189
700567.541769,9312475.350510,0.000000,1189
700571.048727,9312478.048410,0.000000,1189
700554.947708,9312470.301910,0.000000,1188
700546.631567,9312479.542743,0.000000,1188
700546.328522,9312482.814632,0.000000,1188
700551.114189,9312473.994160,0.000000,1188
700545.103203,9312470.865124,0.000000,1188
700554.256122,9312478.072243,0.000000,1188
700547.124233,9312486.140632,0.000000,1188
700541.382202,9312483.328035,0.000000,1188
700550.000146,9312484.584410,0.000000,1188
700535.299772,9312460.665077,0.000000,1179
700519.872479,9312476.438610,0.000000,1180
700517.197453,9312446.854046,0.000000,1177
700523.981379,9312443.177410,0.000000,1177
700518.573671,9312454.007865,0.000000,1177
700515.027514,9312459.205285,0.000000,1177
700514.143722,9312462.646077,0.000000,1177
700512.725675,9312442.922696,0.000000,1176
700513.551889,9312438.951785,0.000000,1176
700513.060222,9312430.271577,0.000000,1176
700508.719889,9312435.354077,0.000000,1176
700509.918856,9312435.069410,0.000000,1176
700515.851139,9312438.523785,0.000000,1176
700506.429556,9312442.416354,0.000000,1176
700513.765589,9312432.956910,0.000000,1176
700536.329600,9312454.158632,0.000000,1178
700527.763799,9312459.034310,0.000000,1178
700533.650799,9312449.656310,0.000000,1178
700521.879860,9312457.570267,0.000000,1178
700526.443256,9312451.690410,0.000000,1178
700517.886056,9312462.817743,0.000000,1178
700520.567360,9312459.239124,0.000000,1178
700533.745078,9312460.767521,0.000000,1178
700536.225489,9312472.100410,0.000000,1179
700546.425906,9312462.178743,0.000000,1134
700541.833289,9312465.124854,0.000000,1179
700532.330032,9312477.412267,0.000000,1179
700532.373352,9312479.964160,0.000000,1179
700509.704675,9312466.028267,0.000000,1181
700523.027325,9312470.800410,0.000000,1180
700518.849722,9312479.785743,0.000000,1180
700527.134660,9312476.038696,0.000000,1180
700523.037060,9312479.844410,0.000000,1180
700510.943014,9312475.785660,0.000000,1181
700512.334056,9312471.018077,0.000000,1181
700512.974818,9312472.399267,0.000000,1181
700514.297246,9312465.855981,0.000000,1181
700512.464639,9312468.036785,0.000000,1181
700501.407222,9312464.472243,0.000000,1182
700512.105289,9312477.817810,0.000000,1181
700505.268235,9312469.008872,0.000000,1182
700476.571514,9312448.891910,0.000000,1173
700485.544389,9312458.386966,0.000000,1172
700475.970167,9312456.911077,0.000000,1173
700467.264532,9312458.515124,0.000000,1185
700464.350264,9312450.147160,0.000000,1185
700469.372103,9312445.385267,0.000000,1185
700469.279818,9312450.407410,0.000000,1185
700484.245389,9312447.417025,0.000000,1172
700488.330889,9312447.224160,0.000000,1172
700496.370389,9312443.587910,0.000000,1174
700495.878089,9312454.409610,0.000000,1174
700498.259675,9312450.297696,0.000000,1174
700500.276844,9312454.858046,0.000000,1175
700503.331753,9312456.731137,0.000000,1175
700507.251246,9312453.018839,0.000000,1175
700505.805207,9312428.438501,0.000000,1171
700486.448722,9312441.033410,0.000000,1171
700501.106889,9312431.990696,0.000000,1171
700504.259675,9312434.532981,0.000000,1171
700505.694960,9312432.595553,0.000000,1171
700499.527089,9312423.030810,0.000000,1171
700501.453556,9312424.947243,0.000000,1171
700489.230833,9312439.067966,0.000000,1171
700492.570014,9312431.734410,0.000000,1171
700497.044722,9312425.527910,0.000000,1171
700492.151889,9312421.310660,0.000000,1170
700485.407989,9312430.531543,0.000000,1170
700473.632753,9312432.504683,0.000000,1135
700479.794222,9312432.819910,0.000000,1170
700479.054189,9312434.755610,0.000000,1170
700479.970532,9312441.049981,0.000000,1170
700492.176056,9312414.397243,0.000000,1170
700471.411532,9312418.588267,0.000000,1169
700479.615851,9312411.875256,0.000000,1169
700468.652103,9312422.163839,0.000000,1169
700475.639764,9312422.325910,0.000000,1169
700485.002014,9312410.318660,0.000000,1169
700484.104514,9312466.753410,0.000000,1183
700491.357103,9312465.649839,0.000000,1136
700467.505945,9312467.223966,0.000000,1187
700475.725139,9312473.480743,0.000000,1184
700468.567675,9312472.497981,0.000000,1187
700477.057675,9312467.814124,0.000000,1184
700463.944389,9312473.944510,0.000000,1187
700467.574675,9312475.083267,0.000000,1187
700464.351222,9312476.966910,0.000000,1187
700470.027056,9312474.132577,0.000000,1187
700486.668639,9312476.821785,0.000000,1183
700485.569589,9312473.951310,0.000000,1183
700486.729014,9312468.602785,0.000000,1183
700481.953246,9312470.662410,0.000000,1183
700458.860167,9312465.599743,0.000000,1186
700456.471264,9312475.537535,0.000000,1186
700457.532639,9312473.245035,0.000000,1186
700454.579154,9312458.954586,0.000000,1186
700460.460222,9312475.166243,0.000000,1186
700448.563556,9312449.083243,0.000000,1186
700460.537056,9312451.441243,0.000000,1186
700453.449456,9312468.951810,0.000000,1186
700448.466556,9312453.542910,0.000000,1186
700418.766489,9312466.097510,0.000000,1194
700416.712818,9312452.915410,0.000000,1193
700413.810056,9312456.276743,0.000000,1193
700428.920960,9312473.947981,0.000000,1193
700431.146289,9312470.114210,0.000000,1193
700438.640556,9312471.070910,0.000000,1193
700413.165543,9312469.870795,0.000000,1195
700415.100722,9312463.074243,0.000000,1195
700409.466689,9312463.659010,0.000000,1195
700414.747103,9312464.676696,0.000000,1195
700409.332389,9312474.602910,0.000000,1195
700418.515389,9312475.513710,0.000000,1194
700418.448222,9312471.362410,0.000000,1194
700423.275722,9312470.715160,0.000000,1194
700417.804764,9312503.592910,0.000000,1202
700400.368945,9312557.616410,0.000000,1212
700407.746960,9312510.484410,0.000000,1200
700404.896246,9312559.441410,0.000000,1212
700416.410889,9312546.165243,0.000000,1211
700406.039312,9312548.873102,0.000000,1210
700424.379960,9312536.396839,0.000000,1208
700412.726103,9312538.287696,0.000000,1207
700428.334639,9312542.275285,0.000000,1209
700401.616306,9312529.124327,0.000000,1206
700403.013167,9312522.232966,0.000000,1204
700416.257246,9312526.222267,0.000000,1205
700429.616389,9312518.263785,0.000000,1203
700423.949004,9312512.572641,0.000000,1137
700420.265389,9312495.712299,0.000000,1197
700415.543056,9312498.023521,0.000000,1199
700413.249722,9312504.095632,0.000000,1199
700413.233056,9312498.281577,0.000000,1199
700401.705389,9312511.329948,0.000000,1200
700414.066056,9312511.357910,0.000000,1200
700412.966389,9312512.652160,0.000000,1200
700403.933264,9312516.058910,0.000000,1201
700409.414278,9312516.789188,0.000000,1201
700409.446389,9312529.085410,0.000000,1206
700405.608722,9312538.455410,0.000000,1207
700404.279960,9312542.011981,0.000000,1207
700424.771764,9312546.886785,0.000000,1211
700417.187514,9312551.418410,0.000000,1211
700425.338639,9312555.506785,0.000000,1211
700416.642014,9312554.844535,0.000000,1211
700422.982207,9312552.739046,0.000000,1211
700421.271818,9312555.487124,0.000000,1211
700422.342139,9312551.053035,0.000000,1211
700417.681889,9312561.705035,0.000000,1213
700423.226278,9312562.729854,0.000000,1213
700428.577675,9312565.642696,0.000000,1213
700429.300889,9312546.360743,0.000000,1211
700418.270556,9312546.265410,0.000000,1211
700421.995264,9312542.625910,0.000000,1209
700425.094389,9312528.166696,0.000000,1205
700430.319833,9312529.417521,0.000000,1205
700420.580139,9312521.324910,0.000000,1203
700427.508764,9312520.720285,0.000000,1203
700429.207056,9312522.709743,0.000000,1203
700418.361514,9312506.941035,0.000000,1202
700423.164207,9312504.897228,0.000000,1202
700423.374589,9312500.220710,0.000000,1198
700427.227722,9312500.183410,0.000000,1198
700431.209764,9312500.077535,0.000000,1198
700419.959389,9312498.785410,0.000000,1198
700419.474945,9312500.946854,0.000000,1198
700416.859675,9312491.928410,0.000000,1197
700431.329556,9312495.055077,0.000000,1197
700426.618939,9312493.201810,0.000000,1197
700428.328532,9312492.189696,0.000000,1197
700427.181480,9312487.499774,0.000000,1196
700419.287844,9312487.942955,0.000000,1196
700421.990514,9312489.481285,0.000000,1196
700427.851056,9312489.759854,0.000000,1196
700423.867556,9312489.748910,0.000000,1196
700430.012764,9312489.927410,0.000000,1196
700430.635889,9312486.519410,0.000000,1196
700458.511889,9312491.923285,0.000000,1249
700444.248889,9312510.197035,0.000000,1243
700444.391014,9312502.513035,0.000000,1243
700445.333500,9312535.469410,0.000000,1234
700463.113833,9312538.036410,0.000000,1237
700450.974589,9312520.670210,0.000000,1241
700461.521889,9312484.152910,0.000000,1249
700436.892389,9312504.567124,0.000000,1243
700451.740722,9312523.452410,0.000000,1238
700445.404222,9312531.470410,0.000000,1235
700443.668111,9312518.384299,0.000000,1240
700439.605089,9312543.171010,0.000000,1233
700443.121889,9312569.444660,0.000000,1227
700434.583675,9312561.252410,0.000000,1229
700440.616056,9312554.644077,0.000000,1230
700446.222960,9312547.999696,0.000000,1231
700457.050389,9312524.277785,0.000000,1238
700454.631662,9312530.013592,0.000000,1238
700435.425389,9312525.367077,0.000000,1239
700437.189889,9312488.680910,0.000000,1248
700465.471675,9312501.844124,0.000000,1245
700462.007639,9312507.423410,0.000000,1244
700451.827764,9312513.687910,0.000000,1242
700465.259103,9312518.965410,0.000000,1241
700465.928014,9312494.639785,0.000000,1247
700438.400722,9312493.165632,0.000000,1246
700446.726056,9312504.769577,0.000000,1243
700441.397389,9312509.156010,0.000000,1243
700440.488972,9312505.281743,0.000000,1243
700443.308056,9312487.339160,0.000000,1248
700438.189722,9312484.690854,0.000000,1248
700436.478222,9312488.672410,0.000000,1248
700449.448056,9312495.116410,0.000000,1246
700437.279103,9312495.670124,0.000000,1246
700436.124056,9312496.183410,0.000000,1246
700440.162556,9312492.903410,0.000000,1246
700443.039662,9312494.978683,0.000000,1246
700453.225389,9312507.666839,0.000000,1244
700459.318960,9312501.723124,0.000000,1245
700459.574289,9312494.159310,0.000000,1247
700466.769056,9312489.155243,0.000000,1249
700459.960722,9312488.469743,0.000000,1249
700465.344389,9312513.625410,0.000000,1242
700456.160818,9312513.036124,0.000000,1242
700458.004722,9312518.970327,0.000000,1241
700447.921139,9312525.103160,0.000000,1239
700449.180278,9312521.922854,0.000000,1240
700442.242103,9312521.406267,0.000000,1240
700444.911960,9312525.105839,0.000000,1239
700441.656389,9312525.772267,0.000000,1239
700449.838945,9312517.354854,0.000000,1240
700438.730764,9312530.949785,0.000000,1235
700439.778056,9312536.715299,0.000000,1234
700448.130639,9312537.215410,0.000000,1234
700454.298532,9312537.953410,0.000000,1237
700459.434389,9312537.608743,0.000000,1237
700434.492556,9312543.116243,0.000000,1233
700434.771675,9312548.525696,0.000000,1231
700440.483532,9312549.546267,0.000000,1231
700446.170764,9312550.578160,0.000000,1231
700441.376500,9312561.251188,0.000000,1229
700442.320222,9312572.466910,0.000000,1227
700437.121189,9312569.046510,0.000000,1227
700447.411103,9312555.109124,0.000000,1230
700452.681960,9312543.924124,0.000000,1236
700459.644833,9312543.405854,0.000000,1236
700453.520556,9312555.612743,0.000000,1232
700454.373089,9312564.995210,0.000000,1228
700457.074139,9312561.312535,0.000000,1228
700459.696532,9312569.339410,0.000000,1228
700453.406722,9312571.601493,0.000000,1228
700459.591103,9312571.370553,0.000000,1228
700450.279389,9312561.822910,0.000000,1228
700448.544139,9312567.480535,0.000000,1228
700449.942278,9312573.579299,0.000000,1228
700460.648167,9312552.179743,0.000000,1232
700455.951014,9312552.152285,0.000000,1232
700452.951207,9312549.375410,0.000000,1232
700451.468389,9312552.976077,0.000000,1232
700453.717889,9312552.475077,0.000000,1232
700428.613494,9312453.897147,0.000000,1193
700429.353222,9312596.993410,0.000000,1220
700422.164175,9312601.129910,0.000000,1220
700420.880246,9312608.673553,0.000000,1220
700427.483675,9312612.105553,0.000000,1221
700426.468246,9312607.800410,0.000000,1221
700433.369722,9312611.562410,0.000000,1221
700425.243389,9312612.023310,0.000000,1221
700432.665722,9312612.788910,0.000000,1221
700429.793764,9312614.027910,0.000000,1221
700429.364103,9312615.000267,0.000000,1221
700436.143532,9312616.993267,0.000000,1222
700436.921764,9312598.841785,0.000000,1221
700435.067722,9312601.370577,0.000000,1221
700439.479722,9312608.849521,0.000000,1222
700399.541722,9312594.393577,0.000000,1216
700404.268571,9312579.633410,0.000000,1215
700406.987611,9312557.889966,0.000000,1212
700411.913389,9312493.349339,0.000000,1199
700504.823056,9312513.354077,0.000000,1287
700504.655549,9312512.437677,0.000000,1287
700513.681532,9312515.681696,0.000000,1287
700513.473556,9312510.638077,0.000000,1287
700499.507246,9312519.689839,0.000000,1287
700496.020764,9312516.800660,0.000000,1287
700496.795056,9312504.821410,0.000000,1287
700498.931056,9312504.717743,0.000000,1287
700520.391907,9312515.408319,0.000000,1250
700509.058818,9312500.035267,0.000000,1288
700498.544789,9312501.809210,0.000000,1285
700502.734532,9312505.332124,0.000000,1287
700498.921889,9312505.586410,0.000000,1287
700512.503889,9312510.541577,0.000000,1287
700513.684278,9312517.095299,0.000000,1287
700496.937389,9312519.740632,0.000000,1287
700510.439389,9312493.377521,0.000000,1288
700510.635103,9312487.081124,0.000000,1288
700502.333014,9312493.016285,0.000000,1285
700480.184389,9312489.600521,0.000000,1284
700478.536774,9312501.697102,0.000000,1251
700479.739389,9312495.437632,0.000000,1283
700474.049889,9312497.506577,0.000000,1283
700482.964753,9312513.492046,0.000000,1281
700494.626056,9312517.237243,0.000000,1286
700491.075702,9312511.209972,0.000000,1286
700490.045116,9312503.711137,0.000000,1286
700495.231389,9312513.561124,0.000000,1286
700489.819675,9312499.327410,0.000000,1285
700494.170972,9312489.587493,0.000000,1285
700485.464167,9312488.792966,0.000000,1284
700493.652489,9312499.862010,0.000000,1285
700494.176139,9312504.880660,0.000000,1286
700510.427103,9312497.148410,0.000000,1288
700520.970089,9312505.013410,0.000000,1289
700518.343594,9312495.054463,0.000000,1289
700514.831514,9312490.123035,0.000000,1289
700519.688626,9312485.653910,0.000000,1289
700515.485167,9312486.340854,0.000000,1289
700530.454511,9312506.307077,0.000000,1290
700551.557033,9312499.238521,0.000000,1291
700541.145133,9312518.905299,0.000000,1293
700548.063702,9312512.075785,0.000000,1293
700552.496806,9312505.134577,0.000000,1292
700546.700502,9312504.828660,0.000000,1292
700543.110859,9312496.435810,0.000000,1291
700532.315307,9312489.316592,0.000000,1290
700531.479249,9312490.944110,0.000000,1290
700534.854358,9312498.747473,0.000000,1290
700538.319672,9312497.403410,0.000000,1290
700528.232589,9312516.431410,0.000000,1294
700535.886556,9312505.338910,0.000000,1290
700535.830406,9312506.651743,0.000000,1290
700534.348989,9312514.500910,0.000000,1294
700531.283639,9312520.797035,0.000000,1294
700492.759844,9312519.335046,0.000000,1286
700484.848389,9312508.101785,0.000000,1282
700481.591264,9312508.462660,0.000000,1282
700474.561889,9312506.952660,0.000000,1282
700471.569056,9312506.889077,0.000000,1282
700484.352389,9312519.676035,0.000000,1281
700475.206722,9312514.262077,0.000000,1281
700476.951264,9312510.947160,0.000000,1281
700480.924014,9312518.828410,0.000000,1281
700477.550889,9312519.043577,0.000000,1281
700515.286189,9312553.433210,0.000000,1272
700520.855439,9312535.759577,0.000000,1270
700507.995972,9312542.609577,0.000000,1271
700504.641556,9312528.755077,0.000000,1270
700496.374389,9312546.613597,0.000000,1267
700517.956556,9312543.991910,0.000000,1271
700504.924056,9312544.872077,0.000000,1271
700504.812722,9312546.972243,0.000000,1271
700507.508116,9312554.365410,0.000000,1272
700511.557806,9312532.401993,0.000000,1270
700504.507556,9312531.677077,0.000000,1270
700504.183818,9312534.783124,0.000000,1270
700475.563675,9312562.403981,0.000000,1265
700471.844389,9312549.817110,0.000000,1268
700479.150639,9312549.693660,0.000000,1268
700475.144611,9312553.884077,0.000000,1268
700484.122056,9312547.372577,0.000000,1268
700469.684389,9312560.962077,0.000000,1265
700469.498500,9312552.370299,0.000000,1268
700481.204025,9312563.305137,0.000000,1265
700483.575056,9312554.120410,0.000000,1268
700483.371389,9312549.760035,0.000000,1268
700478.756004,9312536.871102,0.000000,1269
700479.284722,9312546.354632,0.000000,1269
700470.391620,9312542.491256,0.000000,1269
700485.125889,9312530.140243,0.000000,1269
700484.334298,9312535.759319,0.000000,1269
700485.346960,9312543.294410,0.000000,1269
700477.217532,9312544.816981,0.000000,1269
700487.978753,9312542.402501,0.000000,1267
700488.056639,9312531.054160,0.000000,1267
700489.099278,9312536.124854,0.000000,1267
700495.969103,9312537.582410,0.000000,1267
700487.589611,9312554.929410,0.000000,1267
700511.989235,9312567.266102,0.000000,1252
700500.268889,9312557.726160,0.000000,1267
700490.349139,9312563.067035,0.000000,1266
700492.882056,9312569.066077,0.000000,1266
700473.334576,9312571.121160,0.000000,1264
700473.482833,9312579.344521,0.000000,1264
700481.592207,9312576.792228,0.000000,1264
700482.195389,9312582.059124,0.000000,1264
700486.886056,9312576.201243,0.000000,1264
700490.093189,9312570.160610,0.000000,1266
700492.788389,9312558.969854,0.000000,1267
700487.284722,9312559.084243,0.000000,1267
700578.248739,9312526.519077,0.000000,1299
700601.089875,9312510.932839,0.000000,1299
700593.409147,9312512.738160,0.000000,1299
700585.748356,9312520.228077,0.000000,1299
700584.801802,9312520.387785,0.000000,1299
700586.296867,9312516.949521,0.000000,1299
700599.595956,9312503.802743,0.000000,1299
700583.501189,9312524.961865,0.000000,1299
700591.125343,9312511.158872,0.000000,1299
700603.108481,9312529.238641,0.000000,1300
700606.178556,9312508.491299,0.000000,1300
700606.141791,9312519.416564,0.000000,1300
700595.360472,9312529.420243,0.000000,1300
700598.230489,9312526.470410,0.000000,1300
700596.577556,9312530.223743,0.000000,1300
700597.879580,9312519.843410,0.000000,1300
700609.216460,9312522.742839,0.000000,1300
700610.731406,9312520.535410,0.000000,1300
700611.507020,9312512.197521,0.000000,1300
700607.691534,9312534.434285,0.000000,1301
700611.195259,9312529.800743,0.000000,1301
700611.823949,9312535.935696,0.000000,1301
700605.183639,9312531.835077,0.000000,1301
700604.015356,9312533.331243,0.000000,1301
700617.684375,9312516.708410,0.000000,1301
700613.460019,9312526.697220,0.000000,1301
700616.742428,9312533.442785,0.000000,1301
700627.966176,9312533.671310,0.000000,1303
700620.391213,9312534.760910,0.000000,1303
700624.010796,9312541.235553,0.000000,1303
700617.170870,9312553.728124,0.000000,1304
700605.052439,9312537.081410,0.000000,1302
700605.730315,9312539.660098,0.000000,1302
700606.244329,9312535.859410,0.000000,1302
700621.233155,9312548.656256,0.000000,1253
700646.938533,9312548.195299,0.000000,1305
700637.583099,9312538.051285,0.000000,1254
700613.319043,9312563.042521,0.000000,1308
700602.945916,9312564.198955,0.000000,1309
700625.888765,9312570.449339,0.000000,1307
700623.744094,9312580.498077,0.000000,1307
700626.529647,9312577.050365,0.000000,1307
700637.405389,9312570.363077,0.000000,1307
700640.760456,9312564.475327,0.000000,1307
700633.033834,9312559.996718,0.000000,1307
700637.155864,9312554.757035,0.000000,1306
700635.012231,9312549.797743,0.000000,1306
700623.370522,9312555.942660,0.000000,1307
700627.237719,9312550.008696,0.000000,1306
700608.487616,9312553.821010,0.000000,1304
700638.689976,9312546.739660,0.000000,1306
700637.887239,9312547.684243,0.000000,1306
700646.914927,9312558.849910,0.000000,1305
700655.627822,9312548.851521,0.000000,1305
700530.552589,9312563.598410,0.000000,1273
700587.374422,9312541.858077,0.000000,1298
700557.617551,9312555.845035,0.000000,1312
700552.781733,9312559.487966,0.000000,1313
700543.531979,9312557.392810,0.000000,1280
700563.273122,9312558.133243,0.000000,1311
700584.553989,9312566.327577,0.000000,1310
700584.042452,9312565.522210,0.000000,1310
700577.684471,9312566.332228,0.000000,1255
700586.931489,9312564.592175,0.000000,1310
700590.856139,9312562.752243,0.000000,1310
700590.568789,9312564.827577,0.000000,1310
700588.294689,9312544.496410,0.000000,1298
700578.741403,9312536.011410,0.000000,1297
700570.009664,9312532.656660,0.000000,1296
700551.586846,9312550.450981,0.000000,1256
700540.274644,9312536.635046,0.000000,1257
700531.623977,9312528.561660,0.000000,1279
700534.255714,9312533.620910,0.000000,1278
700525.718489,9312545.576910,0.000000,1275
700528.171014,9312535.462285,0.000000,1277
700529.217639,9312529.302410,0.000000,1277
700527.072739,9312539.628910,0.000000,1276
700531.633981,9312540.086243,0.000000,1276
700534.570689,9312546.285035,0.000000,1275
700535.194846,9312529.067696,0.000000,1279
700563.809089,9312540.539577,0.000000,1295
700560.242639,9312547.273410,0.000000,1295
700562.873589,9312535.327577,0.000000,1295
700568.583814,9312541.967160,0.000000,1296
700572.680002,9312542.268535,0.000000,1296
700571.267981,9312541.548410,0.000000,1296
700573.032089,9312537.499188,0.000000,1296
700568.812389,9312551.945035,0.000000,1296
700571.535939,9312548.000510,0.000000,1296
700577.960109,9312545.843310,0.000000,1297
700588.117389,9312554.945839,0.000000,1298
700599.688577,9312558.152910,0.000000,1309
700598.923133,9312575.355521,0.000000,1309
700596.854089,9312564.139577,0.000000,1309
700604.359139,9312558.321577,0.000000,1309
700606.714906,9312558.696910,0.000000,1309
700612.792352,9312578.509810,0.000000,1308
700611.167754,9312573.566137,0.000000,1308
700568.180289,9312576.889910,0.000000,1311
700567.965622,9312573.630077,0.000000,1311
700559.073464,9312576.915035,0.000000,1312
700568.880703,9312574.299839,0.000000,1311
700559.425511,9312572.830854,0.000000,1312
700558.584872,9312563.293743,0.000000,1312
700566.314753,9312560.384624,0.000000,1311
700553.212751,9312572.332035,0.000000,1313
700540.788789,9312568.760696,0.000000,1280
700546.645664,9312568.983285,0.000000,1280
700532.173699,9312554.606510,0.000000,1274
700526.979801,9312569.734910,0.000000,1273
700527.855232,9312553.206981,0.000000,1274
700527.599867,9312555.440188,0.000000,1274
700529.379027,9312545.745102,0.000000,1275
700537.679472,9312534.835077,0.000000,1278
700519.293664,9312589.778535,0.000000,1314
700524.974552,9312589.069785,0.000000,1314
700523.111475,9312591.870267,0.000000,1314
700525.011022,9312592.347410,0.000000,1314
700519.261534,9312583.160774,0.000000,1314
700525.543544,9312580.192774,0.000000,1314
700523.457980,9312585.385501,0.000000,1314
700528.336445,9312592.092743,0.000000,1315
700542.178322,9312594.305910,0.000000,1316
700533.493503,9312592.949124,0.000000,1315
700535.883498,9312583.471046,0.000000,1315
700529.583264,9312583.772410,0.000000,1315
700546.743833,9312582.332854,0.000000,1316
700543.359825,9312585.850592,0.000000,1316
700542.791939,9312582.889410,0.000000,1316
700550.165944,9312588.588774,0.000000,1333
